s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_8p69_025","HRRPUA-CONE_8p69_025","WALL TEMPERATURE-CONE_8p69_050","HRRPUA-CONE_8p69_050","WALL TEMPERATURE-CONE_8p69_075","HRRPUA-CONE_8p69_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.233E+02, 0.000E+00, 2.158E+02, 0.000E+00, 3.030E+02, 0.000E+00
 2.000E+01, 2.090E+02, 0.000E+00, 3.688E+02, 0.000E+00, 5.027E+02, 1.246E+02
 3.000E+01, 2.516E+02, 0.000E+00, 4.321E+02, 0.000E+00, 5.705E+02, 7.048E+02
 4.000E+01, 2.810E+02, 0.000E+00, 4.702E+02, 2.767E+02, 6.074E+02, 9.112E+02
 5.000E+01, 3.029E+02, 0.000E+00, 4.956E+02, 5.552E+02, 6.305E+02, 9.604E+02
 6.000E+01, 3.199E+02, 0.000E+00, 5.137E+02, 6.623E+02, 6.463E+02, 9.923E+02
 7.000E+01, 3.334E+02, 0.000E+00, 5.273E+02, 7.080E+02, 6.579E+02, 1.014E+03
 8.000E+01, 3.446E+02, 0.000E+00, 5.379E+02, 7.317E+02, 6.668E+02, 1.034E+03
 9.000E+01, 3.540E+02, 0.000E+00, 5.465E+02, 7.489E+02, 6.740E+02, 1.055E+03
 1.000E+02, 3.620E+02, 0.000E+00, 5.536E+02, 7.589E+02, 6.799E+02, 1.076E+03
 1.100E+02, 3.690E+02, 0.000E+00, 5.597E+02, 7.725E+02, 6.850E+02, 1.098E+03
 1.200E+02, 3.751E+02, 0.000E+00, 5.650E+02, 7.878E+02, 6.894E+02, 1.120E+03
 1.300E+02, 3.806E+02, 9.870E+01, 5.696E+02, 8.016E+02, 6.932E+02, 1.143E+03
 1.400E+02, 3.855E+02, 2.452E+02, 5.737E+02, 8.124E+02, 6.966E+02, 1.171E+03
 1.500E+02, 3.900E+02, 3.642E+02, 5.774E+02, 8.234E+02, 6.997E+02, 1.200E+03
 1.600E+02, 3.940E+02, 4.174E+02, 5.807E+02, 8.346E+02, 7.025E+02, 1.228E+03
 1.700E+02, 3.978E+02, 4.451E+02, 5.838E+02, 8.457E+02, 7.050E+02, 1.254E+03
 1.800E+02, 4.012E+02, 4.558E+02, 5.866E+02, 8.575E+02, 7.073E+02, 1.279E+03
 1.900E+02, 4.044E+02, 4.650E+02, 5.892E+02, 8.694E+02, 7.095E+02, 1.303E+03
 2.000E+02, 4.074E+02, 4.741E+02, 5.916E+02, 8.824E+02, 7.115E+02, 1.327E+03
 2.100E+02, 4.102E+02, 4.809E+02, 5.938E+02, 8.970E+02, 7.134E+02, 1.346E+03
 2.200E+02, 4.128E+02, 4.862E+02, 5.960E+02, 9.119E+02, 7.152E+02, 1.361E+03
 2.300E+02, 4.153E+02, 4.914E+02, 5.980E+02, 9.275E+02, 7.169E+02, 1.380E+03
 2.400E+02, 4.177E+02, 4.966E+02, 5.999E+02, 9.432E+02, 7.185E+02, 1.413E+03
 2.500E+02, 4.199E+02, 5.017E+02, 6.017E+02, 9.585E+02, 7.200E+02, 1.442E+03
 2.600E+02, 4.220E+02, 5.069E+02, 6.034E+02, 9.718E+02, 7.215E+02, 1.375E+03
 2.700E+02, 4.241E+02, 5.121E+02, 6.051E+02, 9.852E+02, 7.229E+02, 9.291E+02
 2.800E+02, 4.261E+02, 5.173E+02, 6.066E+02, 9.988E+02, 7.242E+02, 2.606E+02
 2.900E+02, 4.279E+02, 5.227E+02, 6.082E+02, 1.012E+03, 7.255E+02, 2.111E+01
 3.000E+02, 4.297E+02, 5.285E+02, 6.096E+02, 1.026E+03, 7.267E+02, 3.511E+00
 3.100E+02, 4.315E+02, 5.343E+02, 6.110E+02, 1.037E+03, 7.279E+02, 1.098E+00
 3.200E+02, 4.332E+02, 5.401E+02, 6.124E+02, 1.054E+03, 7.291E+02, 6.674E-01
 3.300E+02, 4.348E+02, 5.459E+02, 6.136E+02, 1.073E+03, 7.302E+02, 5.736E-01
 3.400E+02, 4.363E+02, 5.518E+02, 6.149E+02, 1.088E+03, 7.312E+02, 4.782E-01
 3.500E+02, 4.378E+02, 5.576E+02, 6.161E+02, 1.060E+03, 7.322E+02, 3.505E-01
 3.600E+02, 4.393E+02, 5.643E+02, 6.173E+02, 8.498E+02, 7.332E+02, 2.097E-01
 3.700E+02, 4.407E+02, 5.719E+02, 6.184E+02, 4.692E+02, 7.342E+02, 6.880E-02
 3.800E+02, 4.421E+02, 5.795E+02, 6.195E+02, 1.883E+02, 7.351E+02, 0.000E+00
 3.900E+02, 4.434E+02, 5.871E+02, 6.205E+02, 5.590E+01, 7.360E+02, 0.000E+00
 4.000E+02, 4.447E+02, 5.947E+02, 6.216E+02, 1.865E+01, 7.368E+02, 0.000E+00
 4.100E+02, 4.460E+02, 6.023E+02, 6.226E+02, 8.328E+00, 7.377E+02, 0.000E+00
 4.200E+02, 4.472E+02, 6.100E+02, 6.235E+02, 4.709E+00, 7.385E+02, 0.000E+00
 4.300E+02, 4.484E+02, 6.176E+02, 6.244E+02, 3.100E+00, 7.393E+02, 0.000E+00
 4.400E+02, 4.495E+02, 6.245E+02, 6.253E+02, 2.353E+00, 7.400E+02, 0.000E+00
 4.500E+02, 4.506E+02, 6.314E+02, 6.262E+02, 1.715E+00, 7.408E+02, 0.000E+00
 4.600E+02, 4.517E+02, 6.383E+02, 6.271E+02, 1.036E+00, 7.415E+02, 0.000E+00
 4.700E+02, 4.527E+02, 6.452E+02, 6.279E+02, 1.537E-01, 7.422E+02, 0.000E+00
 4.800E+02, 4.537E+02, 6.521E+02, 6.287E+02, 5.955E-02, 7.428E+02, 0.000E+00
 4.900E+02, 4.547E+02, 6.590E+02, 6.294E+02, 4.766E-02, 7.435E+02, 0.000E+00
 5.000E+02, 4.557E+02, 6.659E+02, 6.302E+02, 3.576E-02, 7.441E+02, 0.000E+00
 5.100E+02, 4.566E+02, 6.714E+02, 6.309E+02, 2.386E-02, 7.447E+02, 0.000E+00
 5.200E+02, 4.575E+02, 6.758E+02, 6.316E+02, 1.196E-02, 7.453E+02, 0.000E+00
 5.300E+02, 4.584E+02, 6.802E+02, 6.323E+02, 1.512E-03, 7.458E+02, 0.000E+00
 5.400E+02, 4.593E+02, 6.846E+02, 6.329E+02, 0.000E+00, 7.464E+02, 0.000E+00
 5.500E+02, 4.601E+02, 6.892E+02, 6.336E+02, 0.000E+00, 7.469E+02, 0.000E+00
 5.600E+02, 4.609E+02, 6.975E+02, 6.342E+02, 0.000E+00, 7.474E+02, 0.000E+00
 5.700E+02, 4.617E+02, 7.077E+02, 6.348E+02, 0.000E+00, 7.479E+02, 0.000E+00
 5.800E+02, 4.625E+02, 7.174E+02, 6.354E+02, 0.000E+00, 7.484E+02, 0.000E+00
 5.900E+02, 4.632E+02, 7.260E+02, 6.359E+02, 0.000E+00, 7.489E+02, 0.000E+00
 6.000E+02, 4.640E+02, 7.333E+02, 6.365E+02, 0.000E+00, 7.493E+02, 0.000E+00
 6.100E+02, 4.647E+02, 7.179E+02, 6.370E+02, 0.000E+00, 7.498E+02, 0.000E+00
 6.200E+02, 4.653E+02, 6.601E+02, 6.375E+02, 0.000E+00, 7.502E+02, 0.000E+00
 6.300E+02, 4.660E+02, 5.343E+02, 6.380E+02, 0.000E+00, 7.506E+02, 0.000E+00
 6.400E+02, 4.667E+02, 3.538E+02, 6.385E+02, 0.000E+00, 7.510E+02, 0.000E+00
 6.500E+02, 4.673E+02, 1.768E+02, 6.390E+02, 0.000E+00, 7.514E+02, 0.000E+00
 6.600E+02, 4.679E+02, 7.042E+01, 6.395E+02, 0.000E+00, 7.518E+02, 0.000E+00
 6.700E+02, 4.685E+02, 2.738E+01, 6.399E+02, 0.000E+00, 7.522E+02, 0.000E+00
 6.800E+02, 4.691E+02, 9.320E+00, 6.403E+02, 0.000E+00, 7.525E+02, 0.000E+00
 6.900E+02, 4.697E+02, 3.166E+00, 6.408E+02, 0.000E+00, 7.529E+02, 0.000E+00
 7.000E+02, 4.702E+02, 1.687E+00, 6.412E+02, 0.000E+00, 7.532E+02, 0.000E+00
 7.100E+02, 4.708E+02, 1.369E+00, 6.416E+02, 0.000E+00, 7.535E+02, 0.000E+00
 7.200E+02, 4.713E+02, 1.052E+00, 6.419E+02, 0.000E+00, 7.538E+02, 0.000E+00
 7.300E+02, 4.718E+02, 7.345E-01, 6.423E+02, 0.000E+00, 7.541E+02, 0.000E+00
 7.400E+02, 4.723E+02, 4.170E-01, 6.427E+02, 0.000E+00, 7.544E+02, 0.000E+00
 7.500E+02, 4.728E+02, 2.538E-01, 6.430E+02, 0.000E+00, 7.547E+02, 0.000E+00
 7.600E+02, 4.732E+02, 2.429E-01, 6.434E+02, 0.000E+00, 7.550E+02, 0.000E+00
 7.700E+02, 4.737E+02, 2.320E-01, 6.437E+02, 0.000E+00, 7.553E+02, 0.000E+00
 7.800E+02, 4.741E+02, 2.211E-01, 6.440E+02, 0.000E+00, 7.555E+02, 0.000E+00
 7.900E+02, 4.746E+02, 2.102E-01, 6.443E+02, 0.000E+00, 7.558E+02, 0.000E+00
 8.000E+02, 4.750E+02, 1.993E-01, 6.446E+02, 0.000E+00, 7.560E+02, 0.000E+00
 8.100E+02, 4.754E+02, 1.884E-01, 6.449E+02, 0.000E+00, 7.562E+02, 0.000E+00
 8.200E+02, 4.758E+02, 1.775E-01, 6.452E+02, 0.000E+00, 7.565E+02, 0.000E+00
 8.300E+02, 4.762E+02, 1.666E-01, 6.455E+02, 0.000E+00, 7.567E+02, 0.000E+00
 8.400E+02, 4.766E+02, 1.551E-01, 6.457E+02, 0.000E+00, 7.569E+02, 0.000E+00
 8.500E+02, 4.769E+02, 1.394E-01, 6.460E+02, 0.000E+00, 7.571E+02, 0.000E+00
 8.600E+02, 4.773E+02, 1.230E-01, 6.462E+02, 0.000E+00, 7.573E+02, 0.000E+00
 8.700E+02, 4.776E+02, 1.067E-01, 6.465E+02, 0.000E+00, 7.575E+02, 0.000E+00
 8.800E+02, 4.780E+02, 9.032E-02, 6.467E+02, 0.000E+00, 7.577E+02, 0.000E+00
 8.900E+02, 4.783E+02, 7.396E-02, 6.470E+02, 0.000E+00, 7.579E+02, 0.000E+00
 9.000E+02, 4.786E+02, 5.759E-02, 6.472E+02, 0.000E+00, 7.581E+02, 0.000E+00
 9.100E+02, 4.789E+02, 4.123E-02, 6.474E+02, 0.000E+00, 7.582E+02, 0.000E+00
 9.200E+02, 4.792E+02, 2.486E-02, 6.476E+02, 0.000E+00, 7.584E+02, 0.000E+00
 9.300E+02, 4.795E+02, 8.490E-03, 6.478E+02, 0.000E+00, 7.586E+02, 0.000E+00
 9.400E+02, 4.798E+02, 3.375E-06, 6.480E+02, 0.000E+00, 7.587E+02, 0.000E+00
 9.500E+02, 4.801E+02, 0.000E+00, 6.482E+02, 0.000E+00, 7.589E+02, 0.000E+00
 9.600E+02, 4.804E+02, 0.000E+00, 6.484E+02, 0.000E+00, 7.590E+02, 0.000E+00
 9.700E+02, 4.806E+02, 0.000E+00, 6.486E+02, 0.000E+00, 7.592E+02, 0.000E+00
 9.800E+02, 4.809E+02, 0.000E+00, 6.487E+02, 0.000E+00, 7.593E+02, 0.000E+00
 9.900E+02, 4.812E+02, 0.000E+00, 6.489E+02, 0.000E+00, 7.594E+02, 0.000E+00
 1.000E+03, 4.814E+02, 0.000E+00, 6.491E+02, 0.000E+00, 7.596E+02, 0.000E+00
 1.010E+03, 4.816E+02, 0.000E+00, 6.492E+02, 0.000E+00, 7.597E+02, 0.000E+00
 1.020E+03, 4.819E+02, 0.000E+00, 6.494E+02, 0.000E+00, 7.598E+02, 0.000E+00
 1.030E+03, 4.821E+02, 0.000E+00, 6.495E+02, 0.000E+00, 7.600E+02, 0.000E+00
 1.040E+03, 4.823E+02, 0.000E+00, 6.497E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.050E+03, 4.825E+02, 0.000E+00, 6.498E+02, 0.000E+00, 7.602E+02, 0.000E+00
 1.060E+03, 4.827E+02, 0.000E+00, 6.500E+02, 0.000E+00, 7.603E+02, 0.000E+00
 1.070E+03, 4.830E+02, 0.000E+00, 6.501E+02, 0.000E+00, 7.604E+02, 0.000E+00
 1.080E+03, 4.832E+02, 0.000E+00, 6.502E+02, 0.000E+00, 7.605E+02, 0.000E+00
 1.090E+03, 4.833E+02, 0.000E+00, 6.504E+02, 0.000E+00, 7.606E+02, 0.000E+00
 1.100E+03, 4.835E+02, 0.000E+00, 6.505E+02, 0.000E+00, 7.607E+02, 0.000E+00
 1.110E+03, 4.837E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.608E+02, 0.000E+00
 1.120E+03, 4.839E+02, 0.000E+00, 6.507E+02, 0.000E+00, 7.609E+02, 0.000E+00
 1.130E+03, 4.841E+02, 0.000E+00, 6.508E+02, 0.000E+00, 7.610E+02, 0.000E+00
 1.140E+03, 4.842E+02, 0.000E+00, 6.510E+02, 0.000E+00, 7.610E+02, 0.000E+00
 1.150E+03, 4.844E+02, 0.000E+00, 6.511E+02, 0.000E+00, 7.611E+02, 0.000E+00
 1.160E+03, 4.846E+02, 0.000E+00, 6.512E+02, 0.000E+00, 7.612E+02, 0.000E+00
 1.170E+03, 4.847E+02, 0.000E+00, 6.513E+02, 0.000E+00, 7.613E+02, 0.000E+00
 1.180E+03, 4.849E+02, 0.000E+00, 6.514E+02, 0.000E+00, 7.614E+02, 0.000E+00
 1.190E+03, 4.850E+02, 0.000E+00, 6.515E+02, 0.000E+00, 7.614E+02, 0.000E+00
 1.200E+03, 4.852E+02, 0.000E+00, 6.515E+02, 0.000E+00, 7.615E+02, 0.000E+00
 1.210E+03, 4.853E+02, 0.000E+00, 6.516E+02, 0.000E+00, 7.616E+02, 0.000E+00
 1.220E+03, 4.854E+02, 0.000E+00, 6.517E+02, 0.000E+00, 7.616E+02, 0.000E+00
 1.230E+03, 4.856E+02, 0.000E+00, 6.518E+02, 0.000E+00, 7.617E+02, 0.000E+00
 1.240E+03, 4.857E+02, 0.000E+00, 6.519E+02, 0.000E+00, 7.618E+02, 0.000E+00
 1.250E+03, 4.858E+02, 0.000E+00, 6.520E+02, 0.000E+00, 7.618E+02, 0.000E+00
 1.260E+03, 4.860E+02, 0.000E+00, 6.520E+02, 0.000E+00, 7.619E+02, 0.000E+00
 1.270E+03, 4.861E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.619E+02, 0.000E+00
 1.280E+03, 4.862E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.620E+02, 0.000E+00
 1.290E+03, 4.863E+02, 0.000E+00, 6.523E+02, 0.000E+00, 7.621E+02, 0.000E+00
 1.300E+03, 4.864E+02, 0.000E+00, 6.523E+02, 0.000E+00, 7.621E+02, 0.000E+00
 1.310E+03, 4.865E+02, 0.000E+00, 6.524E+02, 0.000E+00, 7.622E+02, 0.000E+00
 1.320E+03, 4.866E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.622E+02, 0.000E+00
 1.330E+03, 4.867E+02, 0.000E+00, 6.525E+02, 0.000E+00, 7.623E+02, 0.000E+00
 1.340E+03, 4.868E+02, 0.000E+00, 6.526E+02, 0.000E+00, 7.623E+02, 0.000E+00
 1.350E+03, 4.869E+02, 0.000E+00, 6.526E+02, 0.000E+00, 7.623E+02, 0.000E+00
 1.360E+03, 4.870E+02, 0.000E+00, 6.527E+02, 0.000E+00, 7.624E+02, 0.000E+00
 1.370E+03, 4.871E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.624E+02, 0.000E+00
 1.380E+03, 4.872E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.625E+02, 0.000E+00
 1.390E+03, 4.873E+02, 0.000E+00, 6.529E+02, 0.000E+00, 7.625E+02, 0.000E+00
 1.400E+03, 4.874E+02, 0.000E+00, 6.529E+02, 0.000E+00, 7.626E+02, 0.000E+00
 1.410E+03, 4.875E+02, 0.000E+00, 6.530E+02, 0.000E+00, 7.626E+02, 0.000E+00
 1.420E+03, 4.875E+02, 0.000E+00, 6.530E+02, 0.000E+00, 7.626E+02, 0.000E+00
 1.430E+03, 4.876E+02, 0.000E+00, 6.531E+02, 0.000E+00, 7.627E+02, 0.000E+00
 1.440E+03, 4.877E+02, 0.000E+00, 6.531E+02, 0.000E+00, 7.627E+02, 0.000E+00
 1.450E+03, 4.878E+02, 0.000E+00, 6.532E+02, 0.000E+00, 7.627E+02, 0.000E+00
 1.460E+03, 4.878E+02, 0.000E+00, 6.532E+02, 0.000E+00, 7.628E+02, 0.000E+00
 1.470E+03, 4.879E+02, 0.000E+00, 6.532E+02, 0.000E+00, 7.628E+02, 0.000E+00
 1.480E+03, 4.880E+02, 0.000E+00, 6.533E+02, 0.000E+00, 7.628E+02, 0.000E+00
 1.490E+03, 4.880E+02, 0.000E+00, 6.533E+02, 0.000E+00, 7.628E+02, 0.000E+00
 1.500E+03, 4.881E+02, 0.000E+00, 6.534E+02, 0.000E+00, 7.629E+02, 0.000E+00
 1.510E+03, 4.882E+02, 0.000E+00, 6.534E+02, 0.000E+00, 7.629E+02, 0.000E+00
 1.520E+03, 4.882E+02, 0.000E+00, 6.534E+02, 0.000E+00, 7.629E+02, 0.000E+00
 1.530E+03, 4.883E+02, 0.000E+00, 6.535E+02, 0.000E+00, 7.630E+02, 0.000E+00
 1.540E+03, 4.884E+02, 0.000E+00, 6.535E+02, 0.000E+00, 7.630E+02, 0.000E+00
 1.550E+03, 4.884E+02, 0.000E+00, 6.535E+02, 0.000E+00, 7.630E+02, 0.000E+00
 1.560E+03, 4.885E+02, 0.000E+00, 6.536E+02, 0.000E+00, 7.630E+02, 0.000E+00
 1.570E+03, 4.885E+02, 0.000E+00, 6.536E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.580E+03, 4.886E+02, 0.000E+00, 6.536E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.590E+03, 4.886E+02, 0.000E+00, 6.537E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.600E+03, 4.887E+02, 0.000E+00, 6.537E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.610E+03, 4.887E+02, 0.000E+00, 6.537E+02, 0.000E+00, 7.631E+02, 0.000E+00
 1.620E+03, 4.888E+02, 0.000E+00, 6.537E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.630E+03, 4.888E+02, 0.000E+00, 6.538E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.640E+03, 4.889E+02, 0.000E+00, 6.538E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.650E+03, 4.889E+02, 0.000E+00, 6.538E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.660E+03, 4.890E+02, 0.000E+00, 6.538E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.670E+03, 4.890E+02, 0.000E+00, 6.539E+02, 0.000E+00, 7.632E+02, 0.000E+00
 1.671E+03, 4.890E+02, 0.000E+00, 6.539E+02, 0.000E+00, 7.633E+02, 0.000E+00
