s,kW/m2,kW/m2,kW/m2
 8.710E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.720E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.730E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.740E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.750E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.760E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.770E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.780E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.790E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.810E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.820E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.830E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.840E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.850E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.860E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.870E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.880E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.890E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.910E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.920E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.930E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.940E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.950E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.960E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.970E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.980E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.990E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.010E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.020E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.030E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.040E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.050E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.060E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.070E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.080E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.090E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.110E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.120E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.130E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.140E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.150E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.160E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.170E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.180E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.190E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.210E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.220E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.230E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.240E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.250E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.260E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.270E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.280E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.290E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.310E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.320E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.330E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.340E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.350E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.360E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.370E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.380E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.390E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.410E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.420E+02, 0.000E+00, 0.000E+00, 0.000E+00
