Time, Height, T_lower, T_upper
0.000000, 2.848272, 19.988157, 19.988157
2.404497, 2.414475, 19.929029, 19.929029
4.802983, 2.137303, 20.638454, 20.638454
7.202036, 5.177458, 22.147970, 23.601802
9.601371, 5.062724, 23.290310, 29.660260
12.007125, 4.716643, 23.806073, 34.641428
14.402055, 4.616311, 24.046038, 37.146571
16.804764, 4.537839, 24.191827, 39.940977
19.210272, 4.328219, 24.244729, 41.701802
21.605322, 3.792640, 24.177809, 39.534726
24.001440, 3.579493, 24.154810, 39.778060
26.405948, 3.266420, 24.242220, 40.948828
28.801035, 3.090010, 24.269014, 42.206255
31.207363, 2.912793, 24.222321, 43.140025
33.606810, 2.782538, 24.262047, 43.446340
36.000882, 2.690155, 24.229019, 44.030985
38.406767, 2.585003, 24.379558, 45.257591
40.808308, 2.581077, 25.531046, 47.133997
43.209230, 2.690211, 26.530350, 48.547805
45.609847, 2.675465, 26.150728, 48.815575
48.007465, 2.683941, 26.445904, 49.734942
50.403165, 2.598843, 26.924425, 50.328941
52.801489, 2.521275, 26.861021, 49.811930
55.202072, 2.540136, 27.133324, 50.984257
57.607959, 2.527483, 28.112219, 52.364358
60.000248, 2.531138, 28.677405, 54.016079
62.403378, 2.387667, 27.248716, 53.426326
64.801243, 2.253139, 26.830910, 52.960598
67.202021, 2.266628, 26.075245, 54.145720
69.611258, 2.222343, 25.836809, 55.137892
72.002662, 2.215498, 26.386614, 56.874553
74.404836, 2.233610, 26.907759, 57.846342
76.807510, 2.282389, 27.978867, 58.927763
79.206615, 2.389068, 29.143189, 59.794537
81.605856, 2.457796, 29.568858, 60.365606
84.008133, 2.438626, 29.824762, 60.283578
86.409919, 2.345612, 29.790499, 60.375999
88.804032, 2.314465, 29.873994, 61.424363
91.205917, 2.314773, 29.756973, 61.358547
93.601547, 2.261816, 30.303327, 62.292172
96.009114, 2.306975, 31.174204, 63.116219
98.404024, 2.328229, 31.853057, 63.453042
100.805490, 2.355614, 32.608566, 64.269796
103.201540, 2.397219, 33.019944, 64.293096
105.609600, 2.311059, 32.692084, 63.793140
108.002970, 2.274643, 33.060899, 65.068850
110.410150, 2.275589, 33.310990, 66.366912
112.806860, 2.248433, 33.020531, 66.121528
115.203230, 2.244820, 32.971996, 66.066897
117.609350, 2.249772, 33.314584, 67.018256
120.007500, 2.153877, 33.283469, 66.856004
122.403250, 2.099768, 33.004282, 67.837102
124.803270, 2.134937, 32.897239, 68.510133
127.200500, 2.168711, 33.219448, 68.885349
129.609380, 2.174937, 33.604120, 69.646870
132.002350, 2.167388, 33.604719, 71.390786
134.406880, 2.211769, 34.141315, 70.768127
136.804900, 2.262968, 34.564559, 71.517344
139.204310, 2.174185, 34.475072, 70.353896
141.607310, 2.112431, 34.478949, 71.037027
144.002930, 2.121518, 34.843815, 71.585124
146.405970, 2.126915, 34.765800, 71.814842
148.804430, 2.127848, 34.559527, 71.923954
151.201960, 2.154732, 34.684024, 71.610219
153.604220, 2.156773, 34.987546, 72.438439
156.010870, 2.152987, 36.048939, 73.154558
158.401820, 2.193401, 36.880040, 74.557746
160.805660, 2.224293, 36.929081, 75.135266
163.203640, 2.169732, 36.885516, 74.857258
165.602950, 2.151838, 37.249625, 76.162804
168.003790, 2.156897, 37.771795, 75.357235
170.407170, 2.159831, 37.986812, 75.743897
172.800580, 2.125207, 37.841956, 75.393744
175.205230, 2.113464, 37.637568, 74.680129
177.601920, 2.064301, 38.023039, 74.701500
180.006810, 2.112943, 38.676927, 74.838626
182.402520, 2.116455, 38.823631, 76.158362
184.804240, 2.128168, 39.003953, 76.882985
187.211040, 2.168604, 38.946233, 77.322874
189.603740, 2.120731, 39.147537, 77.184120
192.007860, 2.072266, 38.807628, 77.555765
194.408360, 2.092739, 39.521108, 77.091054
196.803600, 2.092116, 39.571250, 77.386604
